15.4833,1.6747
19.1250,11.9153
14.2750,3.5287
14.6917,3.2508
18.3667,5.5837
22.0750,11.0857
20.6750,7.9899
18.8583,5.9469
18.7750,3.7202
19.9917,3.6746
18.7750,6.3367
17.4500,3.7713
24.5333,8.8708
18.3500,2.4085
20.9667,2.8949
23.0833,9.5420
20.3333,3.8123
21.7250,5.1616
21.9833,4.1160
20.7417,6.5002
19.2417,4.0799
23.8667,2.5460
25.3500,10.9983
19.8833,2.3839
21.6250,8.9533
21.6250,5.5923
19.5583,3.1004
21.8417,4.4854
23.9750,4.5180
24.5000,5.7492
22.7583,4.9069
