132,epicgames.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133,akamaized.net,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134,t.me,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135,sentry.io,13.0500,5.8769,0.0000,15.9500,9.5078,0.0000,11.1400,2.2883,0.0000
136,casalemedia.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,2mdn.net,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,mozilla.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,apache.org,12.1880,4.2384,0.0000,15.7700,7.5245,0.0000,13.1790,5.9625,0.0000
140,dns.cn,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141,cdninstagram.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142,a2z.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143,omtrdc.net,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144,bytefcdn-ttpeu.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145,unity3d.com,11.7800,0.3868,0.0000,13.2700,3.7688,0.0000,12.0100,0.7609,0.0000
146,archive.org,57.3800,0.1600,0.0000,60.4200,3.9342,0.0000,58.7100,3.4769,0.0000
147,paypal.com,21.2000,0.7772,0.0000,22.4400,7.0305,0.0000,18.0000,0.3521,0.0000
148,b-msedge.net,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
149,spo-msedge.net,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150,cnn.com,10.3000,0.2757,0.0000,16.1800,10.0278,0.0000,10.2230,0.2314,0.0000
151,forms.gle,15.8700,12.2832,0.0000,16.3000,11.4664,0.0000,11.9700,1.9427,0.0000
152,sberdevices.ru,186.6000,20.8096,0.0000,183.1000,2.6249,0.0000,182.6000,4.8000,0.0000
153,wa.me,12.6960,6.8950,0.0000,10.8850,3.4310,0.0000,8.5840,0.9109,0.0000
154,miit.gov.cn,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155,azureedge.net,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156,salesforceliveagent.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157,salesforce.com,203.4000,4.9031,0.0000,206.0000,1.7889,0.0000,21.0000,2.9278,0.0000
158,edgesuite.net,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159,rambler.ru,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160,soundcloud.com,7.1640,0.5237,0.0000,12.7600,10.0843,0.0000,7.7730,1.0160,0.0000
161,pubmatic.com,9.6900,0.0516,0.0000,9.7080,0.0407,0.0000,9.7750,0.3097,0.0000
162,example.com,12.9490,4.7799,0.0000,21.4000,17.9697,0.0000,11.4050,3.8157,0.0000
163,mangosip.ru,161.0000,1.7889,0.0000,164.0000,3.1937,0.0000,160.0000,0.0000,0.0000
164,abusix.zone,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
165,gmail.com,13.2400,6.0477,0.0000,14.8100,5.0348,0.0000,10.6680,1.5208,0.0000
166,o365filtering.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167,medium.com,10.2650,0.1871,0.0000,18.9100,8.9894,0.0000,17.9100,19.2638,0.0000
168,zemanta.com,24.2100,1.0473,0.0000,18.7700,5.4696,0.0000,59.3800,0.9826,0.0000
169,health.mil,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
170,vk.com,140.0000,5.2154,0.0000,128.4000,4.1521,0.0000,137.4000,10.0519,0.0000
171,samsung.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172,doubleverify.com,10.1270,0.1138,0.0000,12.8200,3.2239,0.0000,12.1200,5.9605,0.0000
173,w3.org,11.4500,0.8857,0.0000,13.0500,2.4496,0.0000,13.3000,3.1442,0.0000
174,ttlivecdn.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
175,att.net,57.7200,0.4792,0.0000,31.3300,4.4713,0.0000,58.3700,2.6803,0.0000
176,theguardian.com,12.8000,5.4137,0.0000,22.0700,11.6067,0.0000,13.7500,8.1148,0.0000
177,ebay.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178,rbxcdn.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
179,deviantart.com,12.1130,9.9356,0.0000,18.0600,6.4537,0.0000,7.2820,0.7634,0.0000
180,taboola.com,12.0660,3.2081,0.0000,18.7800,4.2715,0.0000,10.4000,0.4899,0.0000
181,appsflyer.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
182,forbes.com,10.9800,0.9400,0.0000,19.6500,2.7602,0.0000,12.3900,3.5201,0.0000
183,bbc.co.uk,10.8400,1.0375,0.0000,29.2200,7.5461,0.0000,10.3500,0.1285,0.0000
184,demdex.net,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
185,meraki.com,7.5780,0.3912,0.0000,18.5600,4.4121,0.0000,6.9640,0.1580,0.0000
186,adsrvr.org,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187,applovin.com,13.0000,3.4635,0.0000,19.4500,6.4345,0.0000,11.5300,0.6754,0.0000
188,openx.net,11.4200,2.7773,0.0000,15.5500,2.0877,0.0000,12.9080,4.0797,0.0000
189,kaspersky.com,108.4000,0.9165,0.0000,115.0000,6.9138,0.0000,111.7000,5.9338,0.0000
190,amazontrust.com,8.2290,2.3246,0.0000,19.3490,10.1098,0.0000,10.4530,5.4007,0.0000
191,worldfcdn2.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
192,comfortel.pro,186.9000,0.8307,0.0000,189.2000,5.9464,0.0000,190.1000,3.9102,0.0000
193,adobe.io,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
194,appsflyersdk.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
195,myfritz.net,129.5000,9.7801,0.0000,125.2000,1.2490,0.0000,129.4000,9.4573,0.0000
196,azurewebsites.net,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
197,sciencedirect.com,11.3900,0.5449,0.0000,15.6700,8.6338,0.0000,18.7800,11.8408,0.0000
198,dns.google,15.0100,12.3040,0.0000,13.9200,3.8660,0.0000,11.1900,2.4877,0.0000
199,aiv-cdn.net,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,shifen.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
201,wsdvs.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
202,bbc.com,13.4700,6.5655,0.0000,13.1000,2.0717,0.0000,11.1270,2.8290,0.0000
203,reg.ru,137.4000,3.8781,0.0000,141.4000,3.6661,0.0000,139.9000,6.3789,0.0000
204,creativecommons.org,10.9900,0.1700,0.0000,14.4100,2.0729,0.0000,16.0300,9.8272,0.0000
205,googletagservices.com,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
206,xiaomi.com,259.3333,1.6330,0.1000,253.8000,4.7917,0.0000,256.4000,7.4592,0.0000
207,googleblog.com,13.6400,6.3478,0.0000,13.5600,3.0190,0.0000,21.9500,12.0690,0.0000
208,smartadserver.com,17.8750,10.4125,0.0000,15.1900,1.8679,0.0000,12.5800,3.5575,0.0000
